BirdObsID,ParkID,Transect,PointID,Year,Month,Day,SampleNumber,AOU_Code,Time.1st.Detected,#detected_0-3m20s,#detected_3m21s-6m40s,#detected_6m41s-10m,Behaviour,Comments,TransectID
141425,WLNP,Wishbone Trail,60,2013,7,1,1,SWTH,0.09,1,2,0,Singing,,4
141426,WLNP,Wishbone Trail,60,2013,7,1,1,NOWA,0.1,1,0,0,Singing,,4
141427,WLNP,Wishbone Trail,60,2013,7,1,1,LISP,0.02,1,1,0,Singing,,4
141428,WLNP,Wishbone Trail,60,2013,7,1,1,HOWR,0.35,1,2,2,Singing,,4
141429,WLNP,Wishbone Trail,60,2013,7,1,1,CORA,2.22,2,1,0,Calling,,4
141430,WLNP,Wishbone Trail,60,2013,7,1,1,AMRO,0.57,1,0,0,Singing,,4
141431,WLNP,Wishbone Trail,60,2013,7,1,1,BHCO,1.28,1,0,0,Calling,,4
141432,WLNP,Wishbone Trail,61,2013,7,1,1,WCSP,0.12,1,0,1,Singing,,4
141433,WLNP,Wishbone Trail,61,2013,7,1,1,YWAR,0.51,1,2,1,Singing,,4
141434,WLNP,Wishbone Trail,61,2013,7,1,1,SWTH,0.05,1,0,0,Singing,,4
141435,WLNP,Wishbone Trail,61,2013,7,1,1,NOWA,2.18,1,1,1,Singing,,4
141436,WLNP,Wishbone Trail,61,2013,7,1,1,NAWA,8.07,0,0,1,Singing,,4
141437,WLNP,Wishbone Trail,61,2013,7,1,1,MGWA,0.1,2,2,1,Singing,,4
141438,WLNP,Wishbone Trail,61,2013,7,1,1,LISP,0.02,1,1,1,Singing,,4
141439,WLNP,Wishbone Trail,61,2013,7,1,1,AMRO,6,0,1,1,Singing,,4
141440,WLNP,Wishbone Trail,61,2013,7,1,1,CEDW,3.02,1,1,0,Calling,,4
141441,WLNP,Wishbone Trail,61,2013,7,1,1,ZZZZ,1.47,1,0,0,Calling,,4
141442,WLNP,Lower Mount Crandell,70,2013,6,18,1,YWAR,0.07,2,2,2,Singing,,1
141443,WLNP,Lower Mount Crandell,70,2013,6,18,1,CEDW,3.35,0,1,1,Calling,,1
141444,WLNP,Lower Mount Crandell,70,2013,6,18,1,BHGR,8.05,0,0,1,Singing,,1
141445,WLNP,Lower Mount Crandell,70,2013,6,18,1,AMRO,3.4,0,1,1,Calling,,1
141446,WLNP,Lower Mount Crandell,70,2013,6,18,1,CHSP,5.25,0,1,1,Singing,,1
141447,WLNP,Lower Mount Crandell,70,2013,6,18,1,CORA,0.28,1,1,1,Calling,,1
141448,WLNP,Lower Mount Crandell,70,2013,6,18,1,LEFL,0.02,1,1,1,Singing,,1
141449,WLNP,Lower Mount Crandell,70,2013,6,18,1,MGWA,0.04,1,1,1,Singing,,1
141450,WLNP,Lower Mount Crandell,70,2013,6,18,1,OCWA,1.15,1,0,0,Singing,,1
141451,WLNP,Lower Mount Crandell,70,2013,6,18,1,PISI,6.19,0,1,0,Calling,,1
141452,WLNP,Lower Mount Crandell,70,2013,6,18,1,RCKI,3.06,1,0,0,Singing,,1
141453,WLNP,Lower Mount Crandell,70,2013,6,18,1,SWTH,0.01,2,3,3,Singing,,1
141454,WLNP,Lower Mount Crandell,70,2013,6,18,1,WAVI,0.48,1,1,1,Singing,,1
141455,WLNP,Lower Mount Crandell,71,2013,6,18,1,MGWA,7.07,0,0,1,Singing,,1
141456,WLNP,Lower Mount Crandell,71,2013,6,18,1,YWAR,0.1,1,2,2,Singing,,1
141457,WLNP,Lower Mount Crandell,71,2013,6,18,1,WAVI,0.01,2,1,1,Singing,,1
141458,WLNP,Lower Mount Crandell,71,2013,6,18,1,SWTH,0.03,2,3,2,Singing,,1
141459,WLNP,Lower Mount Crandell,71,2013,6,18,1,RBNU,8.57,0,0,1,Calling,,1
141460,WLNP,Lower Mount Crandell,71,2013,6,18,1,BHCO,4.43,0,1,1,Singing,,1
141461,WLNP,Lower Mount Crandell,71,2013,6,18,1,AMRO,1.56,1,1,1,Calling,,1
141462,WLNP,Lower Mount Crandell,71,2013,6,18,1,BHGR,5.25,0,1,0,Singing,,1
141463,WLNP,Lower Mount Crandell,71,2013,6,18,1,LEFL,4.54,0,1,0,Singing,,1
141464,WLNP,Lower Mount Crandell,71,2013,6,18,1,DUFL,0.35,1,1,0,Singing,,1
141465,WLNP,Lower Mount Crandell,71,2013,6,18,1,COME,1.49,1,0,0,Calling,,1
141466,WLNP,Lower Mount Crandell,71,2013,6,18,1,CHSP,0.02,2,2,2,Singing,,1
141467,WLNP,Lower Mount Crandell,71,2013,6,18,1,CEDW,5.04,0,1,2,Calling,,1
141468,WLNP,Lower Mount Crandell,71,2013,6,18,1,MOCH,8.22,0,0,1,Singing,,1
141469,WLNP,Lower Mount Crandell,72,2013,6,18,1,YRWA,0.28,1,1,1,Singing,,1
141470,WLNP,Sofa Mountain,80,2013,6,13,1,PISI,3.27,0,1,0,Calling,,5
141471,WLNP,Sofa Mountain,80,2013,6,13,1,NOFL,3.58,0,1,0,Calling,,5
141472,WLNP,Sofa Mountain,80,2013,6,13,1,BHCO,2.53,1,0,1,Singing,,5
141473,WLNP,Sofa Mountain,80,2013,6,13,1,CEDW,7.32,0,0,1,Calling,,5
141474,WLNP,Sofa Mountain,80,2013,6,13,1,CHSP,4.48,0,1,0,Singing,,5
141475,WLNP,Sofa Mountain,80,2013,6,13,1,GCKI,0.08,1,0,0,Singing,,5
141476,WLNP,Sofa Mountain,80,2013,6,13,1,MGWA,4.35,0,1,1,Singing,,5
141477,WLNP,Sofa Mountain,80,2013,6,13,1,OCWA,7.29,0,0,1,Singing,,5
141478,WLNP,Sofa Mountain,80,2013,6,13,1,RCKI,0.05,1,1,1,Singing,,5
141479,WLNP,Sofa Mountain,80,2013,6,13,1,WAVI,0.01,1,1,1,Singing,,5
141480,WLNP,Sofa Mountain,80,2013,6,13,1,WCSP,3.52,0,1,0,Singing,,5
141481,WLNP,Sofa Mountain,80,2013,6,13,1,YRWA,0.53,1,1,1,Singing,,5
141482,WLNP,Sofa Mountain,80,2013,6,13,1,AMRO,0.02,1,1,1,Singing,,5
141483,WLNP,Sofa Mountain,80,2013,6,13,1,YWAR,2.49,1,1,0,Singing,,5
141484,WLNP,Sofa Mountain,81,2013,6,13,1,AMRO,6.08,0,1,0,Singing,,5
141485,WLNP,Sofa Mountain,81,2013,6,13,1,CHSP,2.55,1,0,0,Singing,,5
141486,WLNP,Sofa Mountain,81,2013,6,13,1,DEJU,5.36,0,1,1,Singing,,5
141487,WLNP,Sofa Mountain,81,2013,6,13,1,FOSP,1.16,1,2,1,Singing,,5
141488,WLNP,Sofa Mountain,81,2013,6,13,1,MGWA,0.11,1,1,1,Singing,,5
141489,WLNP,Sofa Mountain,81,2013,6,13,1,PIGR,4.57,0,1,0,Calling,,5
141490,WLNP,Sofa Mountain,81,2013,6,13,1,PISI,1.31,2,2,1,Calling,,5
141491,WLNP,Sofa Mountain,81,2013,6,13,1,RCKI,0.47,1,1,1,Singing,,5
141492,WLNP,Sofa Mountain,81,2013,6,13,1,WAVI,0.05,2,2,1,Singing,,5
141493,WLNP,Sofa Mountain,81,2013,6,13,1,WCSP,3.07,1,1,1,Singing,,5
141494,WLNP,Sofa Mountain,81,2013,6,13,1,YRWA,0.24,1,0,0,Singing,,5
141495,WLNP,Sofa Mountain,81,2013,6,13,1,BHCO,2.02,1,0,1,Singing,,5
141496,WLNP,Sofa Mountain,81,2013,6,13,1,CEDW,0.07,2,2,0,Calling,,5
141497,WLNP,Akamina,90,2013,7,5,1,DEJU,0.01,1,0,1,Singing,,12
141498,WLNP,Akamina,90,2013,7,5,1,GCKI,4.48,0,1,1,Singing,,12
141499,WLNP,Akamina,90,2013,7,5,1,GRAJ,1.57,1,0,0,Calling,,12
141500,WLNP,Akamina,90,2013,7,5,1,PISI,7.22,0,0,1,Calling,,12
141501,WLNP,Akamina,90,2013,7,5,1,SWTH,7.54,0,0,1,Singing,,12
141502,WLNP,Akamina,90,2013,7,5,1,TOWA,0.49,1,0,0,Singing,,12
141503,WLNP,Akamina,90,2013,7,5,1,VATH,0.03,3,3,3,Singing,,12
141504,WLNP,Akamina,91,2013,7,5,1,SWTH,1.13,1,1,2,Singing,,12
141505,WLNP,Akamina,91,2013,7,5,1,YRWA,0.08,1,1,1,Singing,,12
141506,WLNP,Akamina,91,2013,7,5,1,TOWA,0.29,2,2,2,Singing,,12
141507,WLNP,Akamina,91,2013,7,5,1,RESQ,0.04,1,1,1,Calling,,12
141508,WLNP,Akamina,91,2013,7,5,1,PISI,4.05,0,3,2,Singing,,12
141509,WLNP,Akamina,91,2013,7,5,1,DEJU,8.09,0,0,1,Singing,,12
141510,WLNP,Akamina,91,2013,7,5,1,AMRO,0.09,1,1,1,Singing,,12
141511,WLNP,Akamina,91,2013,7,5,1,VATH,0.01,3,3,3,Singing,,12
141512,WLNP,Akamina,92,2013,7,5,1,DEJU,0.03,1,1,1,Singing,,12
141513,WLNP,Akamina,92,2013,7,5,1,PISI,1.37,1,0,0,Calling,,12
141514,WLNP,Akamina,92,2013,7,5,1,SWTH,2.43,1,1,1,Singing,,12
141515,WLNP,Akamina,92,2013,7,5,1,TOWA,0.06,1,0,0,Singing,,12
141516,WLNP,Akamina,92,2013,7,5,1,VATH,3.16,1,1,1,Singing,,12
141517,WLNP,Akamina,93,2013,7,5,1,HETH,0.01,1,0,1,Singing,,12
141518,WLNP,Akamina,93,2013,7,5,1,YRWA,0.13,2,1,0,Singing,,12
141519,WLNP,Akamina,93,2013,7,5,1,SWTH,1.31,1,0,1,Singing,,12
141520,WLNP,Akamina,93,2013,7,5,1,RBNU,4.36,0,1,1,Calling,,12
141521,WLNP,Akamina,93,2013,7,5,1,PISI,1.36,1,0,0,Calling,,12
141522,WLNP,Akamina,93,2013,7,5,1,DEJU,0.15,1,2,3,Singing,,12
141523,WLNP,Akamina,93,2013,7,5,1,AMRO,3.06,1,1,0,Calling,,12
141524,WLNP,Akamina,93,2013,7,5,1,PIGR,4.46,0,1,1,Singing,,12
141525,WLNP,Akamina,93,2013,7,5,1,MOCH,8.09,0,0,1,Calling,,12
141526,WLNP,Akamina,94,2013,7,5,1,RCKI,0.1,1,1,1,Singing,,12
141527,WLNP,Akamina,94,2013,7,5,1,YRWA,4.31,0,1,1,Singing,,12
141528,WLNP,Akamina,94,2013,7,5,1,RESQ,7.41,0,0,1,Calling,,12
141529,WLNP,Akamina,94,2013,7,5,1,RBNU,9.17,0,0,1,Calling,,12
141530,WLNP,Akamina,94,2013,7,5,1,PISI,0.42,1,1,1,Calling,,12
141531,WLNP,Akamina,94,2013,7,5,1,MGWA,0.29,1,1,1,Singing,,12
141532,WLNP,Akamina,94,2013,7,5,1,HETH,0.01,1,2,2,Singing,,12
141533,WLNP,Akamina,94,2013,7,5,1,FOSP,0.02,1,1,1,Singing,,12
141534,WLNP,Akamina,94,2013,7,5,1,DEJU,0.05,1,1,1,Singing,,12
141535,WLNP,Akamina,94,2013,7,5,1,SWTH,0.03,1,1,1,Singing,,12
141536,WLNP,Akamina,95,2013,7,5,1,YRWA,6.01,0,1,1,Singing,,12
141537,WLNP,Akamina,95,2013,7,5,1,CHSP,6.56,0,0,1,Singing,,12
141538,WLNP,Akamina,95,2013,7,5,1,DEJU,5.29,0,1,1,Singing,,12
141539,WLNP,Akamina,95,2013,7,5,1,FOSP,0.18,1,1,1,Singing,,12
141540,WLNP,Akamina,95,2013,7,5,1,GCKI,0.01,1,1,1,Singing,,12
141541,WLNP,Akamina,95,2013,7,5,1,HETH,1.28,1,1,2,Singing,,12
141542,WLNP,Akamina,95,2013,7,5,1,PIGR,3.55,0,1,1,Singing,,12
141543,WLNP,Akamina,95,2013,7,5,1,PISI,0.01,2,0,0,Calling,,12
141544,WLNP,Akamina,95,2013,7,5,1,SWTH,0.23,1,1,0,Singing,,12
141545,WLNP,Crandell Lake,100,2013,6,7,1,RBNU,0.01,2,2,2,Calling,,11
141546,WLNP,Crandell Lake,100,2013,6,7,1,YRWA,1.29,1,1,2,Singing,,11
141547,WLNP,Crandell Lake,100,2013,6,7,1,WAVI,0.04,1,1,1,Singing,,11
141548,WLNP,Crandell Lake,100,2013,6,7,1,RCKI,0.13,1,1,0,Singing,,11
141549,WLNP,Crandell Lake,100,2013,6,7,1,AMCR,1.4,1,0,0,Calling,,11
141550,WLNP,Crandell Lake,100,2013,6,7,1,MOCH,6.37,0,1,0,Singing,,11
141551,WLNP,Crandell Lake,100,2013,6,7,1,MGWA,0.01,2,2,2,Singing,,11
141552,WLNP,Crandell Lake,100,2013,6,7,1,CHSP,0.08,1,1,1,Singing,,11
141553,WLNP,Crandell Lake,100,2013,6,7,1,CAVI,0.01,1,1,1,Singing,,11
141554,WLNP,Crandell Lake,100,2013,6,7,1,BHGR,6.24,0,1,1,Singing,,11
141555,WLNP,Crandell Lake,100,2013,6,7,1,AMRO,5.5,0,1,0,Calling,,11
141556,WLNP,Crandell Lake,100,2013,6,7,1,SWTH,0.22,1,1,0,Singing,,11
141557,WLNP,Crandell Lake,101,2013,6,7,1,PISI,0.17,1,0,0,Calling,,11
141558,WLNP,Crandell Lake,101,2013,6,7,1,WIWA,5.02,0,1,1,Singing,,11
141559,WLNP,Crandell Lake,101,2013,6,7,1,TOWA,9.22,0,0,1,Singing,,11
141560,WLNP,Crandell Lake,101,2013,6,7,1,SWTH,3.32,0,1,2,Singing,,11
141561,WLNP,Crandell Lake,101,2013,6,7,1,MOCH,0.03,1,0,0,Singing,,11
141562,WLNP,Crandell Lake,101,2013,6,7,1,MGWA,1,1,0,0,Singing,,11
141563,WLNP,Crandell Lake,101,2013,6,7,1,DEJU,7.33,0,0,1,Singing,,11
141564,WLNP,Crandell Lake,101,2013,6,7,1,CHSP,3.42,0,1,1,Singing,,11
141565,WLNP,Crandell Lake,101,2013,6,7,1,DUFL,5.33,0,1,0,Singing,,11
141566,WLNP,Crandell Lake,102,2013,6,7,1,WAVI,0.15,1,0,0,Singing,,11
141567,WLNP,Crandell Lake,102,2013,6,7,1,WIWA,0.11,1,1,1,Singing,,11
141568,WLNP,Crandell Lake,102,2013,6,7,1,BHCO,5.12,0,1,0,Calling,,11
141569,WLNP,Crandell Lake,102,2013,6,7,1,WCSP,0.04,1,1,1,Singing,,11
141570,WLNP,Crandell Lake,102,2013,6,7,1,RUGR,3.53,0,1,1,Drumming,,11
141571,WLNP,Crandell Lake,102,2013,6,7,1,WETA,4.36,0,1,1,Singing,,11
141572,WLNP,Crandell Lake,102,2013,6,7,1,PIWO,2.28,1,1,0,Drumming,,11
141573,WLNP,Crandell Lake,102,2013,6,7,1,CHSP,6.39,0,1,1,Singing,,11
141574,WLNP,Crandell Lake,102,2013,6,7,1,MOCH,3.19,1,1,1,Singing,,11
141575,WLNP,Crandell Lake,102,2013,6,7,1,MGWA,0.07,1,1,1,Singing,,11
141576,WLNP,Crandell Lake,103,2013,6,7,1,AMCR,8.59,0,0,1,Calling,,11
141577,WLNP,Crandell Lake,103,2013,6,7,1,WETA,0.13,1,0,0,Calling,,11
141578,WLNP,Crandell Lake,104,2013,6,7,1,GCKI,2.12,1,1,0,Singing,,11
141579,WLNP,Crandell Lake,104,2013,6,7,1,YRWA,0.17,1,1,1,Singing,,11
141580,WLNP,Crandell Lake,104,2013,6,7,1,BHCO,9.36,0,0,2,Singing,,11
141581,WLNP,Crandell Lake,104,2013,6,7,1,DEJU,0.01,1,1,1,Singing,,11
141582,WLNP,Crandell Lake,104,2013,6,7,1,WIWA,4.37,0,1,1,Singing,,11
141583,WLNP,Crandell Lake,104,2013,6,7,1,MOCH,3.33,0,1,1,Singing,,11
141584,WLNP,Crandell Lake,104,2013,6,7,1,PISI,1.22,1,1,1,Calling,,11
141585,WLNP,Crandell Lake,104,2013,6,7,1,RCKI,0.01,2,2,2,Singing,,11
141586,WLNP,Crandell Lake,104,2013,6,7,1,RUGR,3.45,0,1,1,Drumming,,11
141587,WLNP,Crandell Lake,104,2013,6,7,1,SWTH,2.21,1,0,0,Singing,,11
141588,WLNP,Crandell Lake,104,2013,6,7,1,TOWA,1.23,1,1,1,Singing,,11
141589,WLNP,Crandell Lake,104,2013,6,7,1,WAVI,0.02,1,1,1,Singing,,11
141590,WLNP,Crandell Lake,104,2013,6,7,1,WETA,0.5,1,1,1,Singing,,11
141591,WLNP,Crandell Lake,104,2013,6,7,1,CHSP,0.03,1,1,1,Singing,,11
141592,WLNP,Crandell Lake,105,2013,6,7,1,RWBL,8.39,0,0,1,Singing,,11
141593,WLNP,Crandell Lake,105,2013,6,7,1,RCKI,0.02,1,1,1,Singing,,11
141594,WLNP,Crandell Lake,105,2013,6,7,1,ZZZZ,1.04,1,0,0,Flying,,11
141595,WLNP,Crandell Lake,105,2013,6,7,1,WIWA,1.55,1,1,1,Singing,,11
141596,WLNP,Crandell Lake,105,2013,6,7,1,TOWA,1.1,1,2,2,Singing,,11
141597,WLNP,Crandell Lake,105,2013,6,7,1,PAWR,0.01,1,1,1,Singing,,11
141598,WLNP,Crandell Lake,105,2013,6,7,1,OSFL,0.01,1,1,1,Singing,,11
141599,WLNP,Crandell Lake,105,2013,6,7,1,GCKI,0.29,1,0,1,Singing,,11
141600,WLNP,Crandell Lake,105,2013,6,7,1,CAVI,5.21,0,1,0,Singing,,11
141601,WLNP,Crandell Lake,105,2013,6,7,1,BHCO,0.4,1,0,0,Singing,,11
141602,WLNP,Crandell Lake,105,2013,6,7,1,AMRO,2.24,1,1,1,Calling,,11
141603,WLNP,Crandell Lake,105,2013,6,7,1,PISI,4.47,0,1,1,Calling,,11
141604,WLNP,Crandell Lake,105,2013,6,7,1,WETA,0.01,1,1,1,Singing,,11
141605,WLNP,Summit Lake,120,2013,7,4,1,FOSP,0.39,1,1,0,Singing,,8
141606,WLNP,Summit Lake,120,2013,7,4,1,PIGR,6.4,0,1,1,Singing,,8
141607,WLNP,Summit Lake,120,2013,7,4,1,CHSP,0.27,1,1,1,Singing,,8
141608,WLNP,Summit Lake,120,2013,7,4,1,GRAJ,8.54,0,0,1,Calling,,8
141609,WLNP,Summit Lake,120,2013,7,4,1,MGWA,0.12,2,1,1,Singing,,8
141610,WLNP,Summit Lake,120,2013,7,4,1,OSFL,4.02,0,1,0,Singing,,8
141611,WLNP,Summit Lake,120,2013,7,4,1,RCKI,0.06,1,1,0,Singing,,8
141612,WLNP,Summit Lake,120,2013,7,4,1,TOSO,0.58,1,0,0,Singing,,8
141613,WLNP,Summit Lake,120,2013,7,4,1,WCSP,1.42,1,0,1,Singing,,8
141614,WLNP,Summit Lake,120,2013,7,4,1,BLPW,1.26,1,0,0,Singing,,8
141615,WLNP,Summit Lake,120,2013,7,4,1,PISI,5.49,0,1,0,Calling,,8
141616,WLNP,Summit Lake,121,2013,7,4,1,CHSP,0.5,1,2,1,Singing,,8
141617,WLNP,Summit Lake,121,2013,7,4,1,PISI,0.01,1,0,1,Calling,,8
141618,WLNP,Summit Lake,121,2013,7,4,1,RCKI,0.02,1,1,0,Singing,,8
141619,WLNP,Summit Lake,121,2013,7,4,1,STJA,0.22,1,1,1,Calling,,8
141620,WLNP,Summit Lake,121,2013,7,4,1,TOSO,1.28,1,1,1,Singing,,8
141621,WLNP,Summit Lake,122,2013,7,4,1,PISI,4.03,0,1,0,Calling,,8
141622,WLNP,Summit Lake,122,2013,7,4,1,YRWA,1.11,1,1,1,Singing,,8
141623,WLNP,Summit Lake,122,2013,7,4,1,WCSP,0.22,1,0,0,Singing,,8
141624,WLNP,Summit Lake,122,2013,7,4,1,TOSO,0.48,1,1,1,Singing,,8
141625,WLNP,Summit Lake,122,2013,7,4,1,RCKI,9.57,0,0,1,Singing,,8
141626,WLNP,Summit Lake,122,2013,7,4,1,PIGR,9.37,0,0,1,Singing,,8
141627,WLNP,Summit Lake,122,2013,7,4,1,DEJU,6.41,0,0,1,Singing,,8
141628,WLNP,Summit Lake,122,2013,7,4,1,CHSP,0.09,1,1,1,Singing,,8
141629,WLNP,Summit Lake,122,2013,7,4,1,STJA,7.51,0,0,1,Calling,,8
141630,WLNP,Summit Lake,123,2013,7,4,1,YRWA,0.03,1,2,1,Singing,,8
141631,WLNP,Summit Lake,123,2013,7,4,1,TOSO,4.33,0,1,1,Singing,,8
141632,WLNP,Summit Lake,123,2013,7,4,1,CHSP,0.01,1,1,2,Singing,,8
141633,WLNP,Summit Lake,123,2013,7,4,1,DEJU,0.14,1,1,1,Singing,,8
141634,WLNP,Summit Lake,123,2013,7,4,1,FOSP,0.06,1,1,0,Singing,,8
141635,WLNP,Summit Lake,123,2013,7,4,1,PISI,0.12,3,1,2,Calling,,8
141636,WLNP,Summit Lake,123,2013,7,4,1,RCKI,4.26,0,1,0,Singing,,8
141637,WLNP,Cameron Lake,124,2013,7,3,1,BHGR,0.55,1,1,1,Singing,,7
141638,WLNP,Cameron Lake,124,2013,7,3,1,PISI,6.01,0,1,1,Calling,,7
141639,WLNP,Cameron Lake,124,2013,7,3,1,RBNU,6.38,0,1,1,Calling,,7
141640,WLNP,Cameron Lake,124,2013,7,3,1,TOWA,6.54,0,0,1,Singing,,7
141641,WLNP,Cameron Lake,124,2013,7,3,1,VATH,0.05,1,1,1,Singing,,7
141642,WLNP,Summit Lake,125,2013,7,3,1,FOSP,0.04,1,1,1,Singing,,8
141643,WLNP,Summit Lake,125,2013,7,3,1,MGWA,0.36,1,1,1,Singing,,8
141644,WLNP,Summit Lake,125,2013,7,3,1,DEJU,6.42,0,0,1,Singing,,8
141645,WLNP,Summit Lake,125,2013,7,3,1,PIGR,9.17,0,0,1,Singing,,8
141646,WLNP,Summit Lake,125,2013,7,3,1,CHSP,1.21,1,1,0,Singing,,8
141647,WLNP,Summit Lake,125,2013,7,3,1,YRWA,0.06,1,1,1,Singing,,8
141648,WLNP,Summit Lake,125,2013,7,3,1,WCSP,3.07,1,1,1,Singing,,8
141649,WLNP,Summit Lake,125,2013,7,3,1,RCKI,0.13,1,1,1,Singing,,8
141650,WLNP,Summit Lake,125,2013,7,3,1,RBNU,0.55,1,0,0,Calling,,8
141651,WLNP,Summit Lake,125,2013,7,3,1,PISI,0.43,2,0,0,Calling,,8
141652,WLNP,Summit Lake,125,2013,7,3,1,AMRO,0.53,2,2,2,Singing,,8
141653,WLNP,Summit Lake,126,2013,7,4,1,DEJU,0.01,1,1,0,Singing,,8
141654,WLNP,Summit Lake,126,2013,7,4,1,FOSP,5.35,0,1,1,Singing,,8
141655,WLNP,Summit Lake,126,2013,7,4,1,YRWA,4.55,0,1,1,Singing,,8
141656,WLNP,Summit Lake,126,2013,7,4,1,PISI,9.18,0,0,1,Calling,,8
141657,WLNP,Summit Lake,127,2013,7,4,1,CHSP,0.01,1,1,1,Singing,,8
141658,WLNP,Summit Lake,127,2013,7,4,1,DEJU,0.09,1,1,1,Singing,,8
141659,WLNP,Summit Lake,127,2013,7,4,1,PISI,2.06,1,1,1,Calling,,8
141660,WLNP,Summit Lake,127,2013,7,4,1,BLPW,1.38,1,0,0,Singing,,8
141661,WLNP,Summit Lake,127,2013,7,4,1,RCKI,0.02,1,1,1,Singing,,8
141662,WLNP,Summit Lake,128,2013,7,4,1,TOSO,2.52,1,1,0,Singing,,8
141663,WLNP,Summit Lake,128,2013,7,4,1,CHSP,0.16,1,1,1,Singing,,8
141664,WLNP,Summit Lake,128,2013,7,4,1,HETH,0.03,1,1,2,Singing,,8
141665,WLNP,Summit Lake,128,2013,7,4,1,RCKI,0.01,1,1,1,Singing,,8
141666,WLNP,Summit Lake,128,2013,7,4,1,WCSP,9.17,0,0,1,Singing,,8
141667,WLNP,Summit Lake,128,2013,7,4,1,YRWA,0.2,1,1,0,Singing,,8
141668,WLNP,Summit Lake,128,2013,7,4,1,PISI,5.1,0,1,1,Calling,,8
141669,WLNP,Summit Lake,129,2013,7,4,1,WCSP,5.31,0,1,0,Singing,,8
141670,WLNP,Summit Lake,129,2013,7,4,1,FOSP,1.04,1,1,0,Singing,,8
141671,WLNP,Summit Lake,129,2013,7,4,1,CHSP,0.55,1,1,0,Singing,,8
141672,WLNP,Summit Lake,129,2013,7,4,1,RCKI,0.05,1,1,1,Singing,,8
141673,WLNP,Summit Lake,129,2013,7,4,1,PISI,3.05,1,0,0,Calling,,8
141674,WLNP,Cardston Entrance,550,2013,6,6,1,MOBL,1,1,0,1,Singing,,9
141675,WLNP,Cardston Entrance,550,2013,6,6,1,AMCR,0.42,1,3,2,Calling,,9
141676,WLNP,Cardston Entrance,550,2013,6,6,1,BHGR,0.07,1,1,1,Singing,,9
141677,WLNP,Cardston Entrance,550,2013,6,6,1,CCSP,3.18,1,1,2,Singing,,9
141678,WLNP,Cardston Entrance,550,2013,6,6,1,CEDW,4.37,0,2,0,Calling,,9
141679,WLNP,Cardston Entrance,550,2013,6,6,1,SAVS,0.15,1,1,1,Singing,,9
141680,WLNP,Cardston Entrance,550,2013,6,6,1,SWTH,6.17,0,1,1,Singing,,9
141681,WLNP,Cardston Entrance,550,2013,6,6,1,TRES,0.01,2,2,1,Calling,,9
141682,WLNP,Cardston Entrance,550,2013,6,6,1,VESP,0.01,1,1,1,Singing,,9
141683,WLNP,Cardston Entrance,550,2013,6,6,1,WCSP,0.36,2,2,1,Singing,,9
141684,WLNP,Cardston Entrance,550,2013,6,6,1,YWAR,0.01,2,2,2,Singing,,9
141685,WLNP,Cardston Entrance,550,2013,6,6,1,MALL,6,0,1,0,Calling,,9
141686,WLNP,Cardston Entrance,551,2013,6,6,1,MOBL,0.01,1,0,0,Singing,,9
141687,WLNP,Cardston Entrance,551,2013,6,6,1,YWAR,0.09,1,1,1,Singing,,9
141688,WLNP,Cardston Entrance,551,2013,6,6,1,WCSP,7.56,0,0,1,Singing,,9
141689,WLNP,Cardston Entrance,551,2013,6,6,1,VGSW,0.08,1,1,0,Calling,,9
141690,WLNP,Cardston Entrance,551,2013,6,6,1,VESP,0.02,1,1,1,Singing,,9
141691,WLNP,Cardston Entrance,551,2013,6,6,1,SAVS,1.55,1,1,1,Singing,,9
141692,WLNP,Cardston Entrance,551,2013,6,6,1,ROWR,4.4,0,1,1,Singing,,9
141693,WLNP,Cardston Entrance,551,2013,6,6,1,MODO,4.08,0,1,0,Singing,,9
141694,WLNP,Cardston Entrance,551,2013,6,6,1,CORA,1.15,1,0,0,Calling,,9
141695,WLNP,Cardston Entrance,551,2013,6,6,1,CLSW,0.11,1,0,0,Calling,,9
141696,WLNP,Cardston Entrance,551,2013,6,6,1,CCSP,0.02,3,2,2,Singing,,9
141697,WLNP,Cardston Entrance,551,2013,6,6,1,BHGR,0.16,1,1,1,Singing,,9
141698,WLNP,Cardston Entrance,551,2013,6,6,1,AMRO,8.24,0,0,1,Calling,,9
141699,WLNP,Cardston Entrance,551,2013,6,6,1,AMGO,8.03,0,0,1,Calling,,9
141700,WLNP,Cardston Entrance,551,2013,6,6,1,AMCR,0.29,1,1,1,Calling,,9
141701,WLNP,Cardston Entrance,551,2013,6,6,1,PISI,8.17,0,0,1,Calling,,9
141702,WLNP,Cardston Entrance,552,2013,6,6,1,BHCO,4.34,0,1,0,Singing,,9
141703,WLNP,Cardston Entrance,552,2013,6,6,1,SACR,3.47,0,1,0,Calling,,9
141704,WLNP,Cardston Entrance,552,2013,6,6,1,YWAR,0.48,1,1,1,Singing,,9
141705,WLNP,Cardston Entrance,552,2013,6,6,1,WCSP,1.06,1,1,1,Singing,,9
141706,WLNP,Cardston Entrance,552,2013,6,6,1,VGSW,5.19,0,1,0,Calling,,9
141707,WLNP,Cardston Entrance,552,2013,6,6,1,VESP,0.01,2,2,2,Singing,,9
141708,WLNP,Cardston Entrance,552,2013,6,6,1,HOWR,2.17,1,1,0,Singing,,9
141709,WLNP,Cardston Entrance,552,2013,6,6,1,BHGR,0.01,1,2,2,Singing,,9
